datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/14/2018 4:00:00 AM,8/14/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1381.312,True
8/14/2018 5:00:00 AM,8/14/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1311.117,True
8/14/2018 6:00:00 AM,8/14/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1277.622,True
8/14/2018 7:00:00 AM,8/14/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1287.073,True
8/14/2018 8:00:00 AM,8/14/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1280.980,True
8/14/2018 9:00:00 AM,8/14/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1345.374,True
8/14/2018 10:00:00 AM,8/14/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1456.930,True
8/14/2018 11:00:00 AM,8/14/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1534.256,True
8/14/2018 12:00:00 PM,8/14/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1607.498,True
8/14/2018 1:00:00 PM,8/14/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1670.226,True
8/14/2018 2:00:00 PM,8/14/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1723.423,True
8/14/2018 3:00:00 PM,8/14/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1772.352,True
8/14/2018 4:00:00 PM,8/14/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1822.198,True
8/14/2018 5:00:00 PM,8/14/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1891.141,True
8/14/2018 6:00:00 PM,8/14/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1943.278,True
8/14/2018 7:00:00 PM,8/14/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1995.981,True
8/14/2018 8:00:00 PM,8/14/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1950.827,True
8/14/2018 9:00:00 PM,8/14/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1926.351,True
8/14/2018 10:00:00 PM,8/14/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1909.216,True
8/14/2018 11:00:00 PM,8/14/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1867.346,True
8/15/2018 12:00:00 AM,8/14/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1858.415,True
8/15/2018 1:00:00 AM,8/14/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1818.891,True
8/15/2018 2:00:00 AM,8/14/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1699.734,True
8/15/2018 3:00:00 AM,8/14/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1546.798,True
8/15/2018 4:00:00 AM,8/15/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1452.914,True
8/15/2018 5:00:00 AM,8/15/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1356.591,True
8/15/2018 6:00:00 AM,8/15/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1316.064,True
8/15/2018 7:00:00 AM,8/15/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1319.423,True
8/15/2018 8:00:00 AM,8/15/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1325.578,True
8/15/2018 9:00:00 AM,8/15/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1383.694,True
8/15/2018 10:00:00 AM,8/15/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1480.028,True
8/15/2018 11:00:00 AM,8/15/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1552.877,True
8/15/2018 12:00:00 PM,8/15/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1650.635,True
8/15/2018 1:00:00 PM,8/15/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1763.044,True
8/15/2018 2:00:00 PM,8/15/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1895.668,True
8/15/2018 3:00:00 PM,8/15/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,2048.447,True
8/15/2018 4:00:00 PM,8/15/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,2117.838,True
8/15/2018 5:00:00 PM,8/15/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,2173.615,True
8/15/2018 6:00:00 PM,8/15/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2236.227,True
8/15/2018 7:00:00 PM,8/15/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2303.699,True
8/15/2018 8:00:00 PM,8/15/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2339.042,True
8/15/2018 9:00:00 PM,8/15/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2317.224,True
8/15/2018 10:00:00 PM,8/15/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,2259.104,True
8/15/2018 11:00:00 PM,8/15/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,2170.772,True
8/16/2018 12:00:00 AM,8/15/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,2134.650,True
8/16/2018 1:00:00 AM,8/15/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,2066.566,True
8/16/2018 2:00:00 AM,8/15/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1938.662,True
8/16/2018 3:00:00 AM,8/15/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1767.329,True
8/16/2018 4:00:00 AM,8/16/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1657.845,True
8/16/2018 5:00:00 AM,8/16/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1568.398,True
8/16/2018 6:00:00 AM,8/16/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1528.546,True
8/16/2018 7:00:00 AM,8/16/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1481.604,True
8/16/2018 8:00:00 AM,8/16/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1486.255,True
8/16/2018 9:00:00 AM,8/16/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1546.369,True
8/16/2018 10:00:00 AM,8/16/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1632.996,True
8/16/2018 11:00:00 AM,8/16/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1721.981,True
8/16/2018 12:00:00 PM,8/16/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1806.779,True
8/16/2018 1:00:00 PM,8/16/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1905.892,True
8/16/2018 2:00:00 PM,8/16/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,2034.971,True
8/16/2018 3:00:00 PM,8/16/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,2123.568,True
8/16/2018 4:00:00 PM,8/16/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,2178.370,True
8/16/2018 5:00:00 PM,8/16/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,2210.716,True
8/16/2018 6:00:00 PM,8/16/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2231.332,True
8/16/2018 7:00:00 PM,8/16/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2166.603,True
8/16/2018 8:00:00 PM,8/16/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2141.013,True
8/16/2018 9:00:00 PM,8/16/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2133.469,True
8/16/2018 10:00:00 PM,8/16/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,2060.837,True
8/16/2018 11:00:00 PM,8/16/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,2008.763,True
8/17/2018 12:00:00 AM,8/16/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1970.330,True
8/17/2018 1:00:00 AM,8/16/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1914.093,True
8/17/2018 2:00:00 AM,8/16/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1797.661,True
8/17/2018 3:00:00 AM,8/16/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1683.271,True
8/17/2018 4:00:00 AM,8/17/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1600.129,True
8/17/2018 5:00:00 AM,8/17/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1526.153,True
8/17/2018 6:00:00 AM,8/17/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1473.873,True
8/17/2018 7:00:00 AM,8/17/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1448.534,True
8/17/2018 8:00:00 AM,8/17/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1447.576,True
8/17/2018 9:00:00 AM,8/17/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1518.914,True
8/17/2018 10:00:00 AM,8/17/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1633.974,True
8/17/2018 11:00:00 AM,8/17/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1720.029,True
8/17/2018 12:00:00 PM,8/17/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1809.471,True
8/17/2018 1:00:00 PM,8/17/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1894.785,True
8/17/2018 2:00:00 PM,8/17/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1977.813,True
8/17/2018 3:00:00 PM,8/17/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,2021.720,True
8/17/2018 4:00:00 PM,8/17/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,2061.416,True
8/17/2018 5:00:00 PM,8/17/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,2089.128,True
8/17/2018 6:00:00 PM,8/17/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2108.403,True
8/17/2018 7:00:00 PM,8/17/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2099.223,True
8/17/2018 8:00:00 PM,8/17/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2083.744,True
8/17/2018 9:00:00 PM,8/17/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2040.449,True
8/17/2018 10:00:00 PM,8/17/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1940.475,True
8/17/2018 11:00:00 PM,8/17/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1849.297,True
8/18/2018 12:00:00 AM,8/17/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1844.979,True
8/18/2018 1:00:00 AM,8/17/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1777.238,True
8/18/2018 2:00:00 AM,8/17/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1691.068,True
8/18/2018 3:00:00 AM,8/17/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1596.249,True
8/18/2018 4:00:00 AM,8/18/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1494.548,True
8/18/2018 5:00:00 AM,8/18/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1447.235,True
8/18/2018 6:00:00 AM,8/18/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1428.995,True
8/18/2018 7:00:00 AM,8/18/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1383.052,True
8/18/2018 8:00:00 AM,8/18/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1390.781,True
8/18/2018 9:00:00 AM,8/18/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1407.212,True
8/18/2018 10:00:00 AM,8/18/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1442.951,True
8/18/2018 11:00:00 AM,8/18/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1478.984,True
8/18/2018 12:00:00 PM,8/18/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1594.159,True
8/18/2018 1:00:00 PM,8/18/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1695.624,True
8/18/2018 2:00:00 PM,8/18/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1775.995,True
8/18/2018 3:00:00 PM,8/18/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1882.720,True
8/18/2018 4:00:00 PM,8/18/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1953.212,True
8/18/2018 5:00:00 PM,8/18/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1982.697,True
8/18/2018 6:00:00 PM,8/18/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2069.713,True
8/18/2018 7:00:00 PM,8/18/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2127.940,True
8/18/2018 8:00:00 PM,8/18/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2174.309,True
8/18/2018 9:00:00 PM,8/18/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2177.678,True
8/18/2018 10:00:00 PM,8/18/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,2136.717,True
8/18/2018 11:00:00 PM,8/18/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,2029.964,True
8/19/2018 12:00:00 AM,8/18/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1940.799,True
8/19/2018 1:00:00 AM,8/18/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1879.731,True
8/19/2018 2:00:00 AM,8/18/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1766.789,True
8/19/2018 3:00:00 AM,8/18/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1639.499,True
8/19/2018 4:00:00 AM,8/19/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1521.825,True
8/19/2018 5:00:00 AM,8/19/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1428.186,True
8/19/2018 6:00:00 AM,8/19/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1373.323,True
8/19/2018 7:00:00 AM,8/19/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1321.600,True
8/19/2018 8:00:00 AM,8/19/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1294.012,True
8/19/2018 9:00:00 AM,8/19/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1286.719,True
8/19/2018 10:00:00 AM,8/19/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1291.023,True
8/19/2018 11:00:00 AM,8/19/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1305.012,True
8/19/2018 12:00:00 PM,8/19/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1376.803,True
8/19/2018 1:00:00 PM,8/19/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1452.896,True
8/19/2018 2:00:00 PM,8/19/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1551.736,True
8/19/2018 3:00:00 PM,8/19/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1634.389,True
8/19/2018 4:00:00 PM,8/19/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1688.368,True
8/19/2018 5:00:00 PM,8/19/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1769.931,True
8/19/2018 6:00:00 PM,8/19/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1825.039,True
8/19/2018 7:00:00 PM,8/19/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1890.355,True
8/19/2018 8:00:00 PM,8/19/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1933.634,True
8/19/2018 9:00:00 PM,8/19/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1938.733,True
8/19/2018 10:00:00 PM,8/19/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1904.019,True
8/19/2018 11:00:00 PM,8/19/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1842.366,True
8/20/2018 12:00:00 AM,8/19/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1825.657,True
8/20/2018 1:00:00 AM,8/19/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1779.460,True
8/20/2018 2:00:00 AM,8/19/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1664.578,True
8/20/2018 3:00:00 AM,8/19/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1534.924,True
8/20/2018 4:00:00 AM,8/20/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1439.771,True
8/20/2018 5:00:00 AM,8/20/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1389.849,True
8/20/2018 6:00:00 AM,8/20/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1355.983,True
8/20/2018 7:00:00 AM,8/20/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1330.186,True
8/20/2018 8:00:00 AM,8/20/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1345.967,True
8/20/2018 9:00:00 AM,8/20/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1409.259,True
8/20/2018 10:00:00 AM,8/20/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1477.570,True
8/20/2018 11:00:00 AM,8/20/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1536.813,True
8/20/2018 12:00:00 PM,8/20/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1639.235,True
8/20/2018 1:00:00 PM,8/20/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1745.437,True
8/20/2018 2:00:00 PM,8/20/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1874.801,True
8/20/2018 3:00:00 PM,8/20/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1946.041,True
8/20/2018 4:00:00 PM,8/20/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,2018.867,True
8/20/2018 5:00:00 PM,8/20/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,2117.328,True
8/20/2018 6:00:00 PM,8/20/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2191.849,True
8/20/2018 7:00:00 PM,8/20/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2255.220,True
8/20/2018 8:00:00 PM,8/20/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2267.805,True
8/20/2018 9:00:00 PM,8/20/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2265.224,True
8/20/2018 10:00:00 PM,8/20/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,2196.681,True
8/20/2018 11:00:00 PM,8/20/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,2104.984,True
8/21/2018 12:00:00 AM,8/20/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,2063.586,True
8/21/2018 1:00:00 AM,8/20/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1972.983,True
8/21/2018 2:00:00 AM,8/20/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1847.626,True
8/21/2018 3:00:00 AM,8/20/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1700.570,True
8/21/2018 4:00:00 AM,8/21/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1578.498,True
8/21/2018 5:00:00 AM,8/21/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1493.862,True
8/21/2018 6:00:00 AM,8/21/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1458.966,True
8/21/2018 7:00:00 AM,8/21/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1437.511,True
8/21/2018 8:00:00 AM,8/21/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1456.443,True
8/21/2018 9:00:00 AM,8/21/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1534.169,True
8/21/2018 10:00:00 AM,8/21/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1639.913,True
8/21/2018 11:00:00 AM,8/21/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1713.258,True
8/21/2018 12:00:00 PM,8/21/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1790.809,True
8/21/2018 1:00:00 PM,8/21/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1857.245,True
8/21/2018 2:00:00 PM,8/21/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1915.865,True
8/21/2018 3:00:00 PM,8/21/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1975.950,True
8/21/2018 4:00:00 PM,8/21/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,2032.836,True
8/21/2018 5:00:00 PM,8/21/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,2074.392,True
8/21/2018 6:00:00 PM,8/21/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,2071.847,True
8/21/2018 7:00:00 PM,8/21/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,2144.287,True
8/21/2018 8:00:00 PM,8/21/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,2217.793,True
8/21/2018 9:00:00 PM,8/21/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,2193.196,True
8/21/2018 10:00:00 PM,8/21/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,2101.486,True
8/21/2018 11:00:00 PM,8/21/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,2018.854,True
8/22/2018 12:00:00 AM,8/21/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1984.863,True
8/22/2018 1:00:00 AM,8/21/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1959.436,True
8/22/2018 2:00:00 AM,8/21/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1830.727,True
8/22/2018 3:00:00 AM,8/21/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1680.370,True
8/22/2018 4:00:00 AM,8/22/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1568.370,True
8/22/2018 5:00:00 AM,8/22/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1499.820,True
8/22/2018 6:00:00 AM,8/22/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1441.767,True
8/22/2018 7:00:00 AM,8/22/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1461.832,True
8/22/2018 8:00:00 AM,8/22/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1437.811,True
8/22/2018 9:00:00 AM,8/22/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1492.170,True
8/22/2018 10:00:00 AM,8/22/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1583.803,True
8/22/2018 11:00:00 AM,8/22/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1613.828,True
8/22/2018 12:00:00 PM,8/22/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1701.458,True
8/22/2018 1:00:00 PM,8/22/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1751.886,True
8/22/2018 2:00:00 PM,8/22/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1806.293,True
8/22/2018 3:00:00 PM,8/22/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1841.978,True
8/22/2018 4:00:00 PM,8/22/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1874.589,True
8/22/2018 5:00:00 PM,8/22/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1907.102,True
8/22/2018 6:00:00 PM,8/22/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1888.211,True
8/22/2018 7:00:00 PM,8/22/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1877.412,True
8/22/2018 8:00:00 PM,8/22/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1909.901,True
8/22/2018 9:00:00 PM,8/22/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1867.152,True
8/22/2018 10:00:00 PM,8/22/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1764.699,True
8/22/2018 11:00:00 PM,8/22/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1706.958,True
8/23/2018 12:00:00 AM,8/22/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1706.652,True
8/23/2018 1:00:00 AM,8/22/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1633.224,True
8/23/2018 2:00:00 AM,8/22/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1521.143,True
8/23/2018 3:00:00 AM,8/22/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1389.532,True
8/23/2018 4:00:00 AM,8/23/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1288.865,True
8/23/2018 5:00:00 AM,8/23/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1233.749,True
8/23/2018 6:00:00 AM,8/23/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1194.393,True
8/23/2018 7:00:00 AM,8/23/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1187.573,True
8/23/2018 8:00:00 AM,8/23/2018 4:00:00 AM,RFC,WEST,DUQ,DUQ,1200.880,True
8/23/2018 9:00:00 AM,8/23/2018 5:00:00 AM,RFC,WEST,DUQ,DUQ,1228.525,True
8/23/2018 10:00:00 AM,8/23/2018 6:00:00 AM,RFC,WEST,DUQ,DUQ,1313.686,True
8/23/2018 11:00:00 AM,8/23/2018 7:00:00 AM,RFC,WEST,DUQ,DUQ,1375.892,True
8/23/2018 12:00:00 PM,8/23/2018 8:00:00 AM,RFC,WEST,DUQ,DUQ,1462.545,True
8/23/2018 1:00:00 PM,8/23/2018 9:00:00 AM,RFC,WEST,DUQ,DUQ,1520.887,True
8/23/2018 2:00:00 PM,8/23/2018 10:00:00 AM,RFC,WEST,DUQ,DUQ,1592.475,True
8/23/2018 3:00:00 PM,8/23/2018 11:00:00 AM,RFC,WEST,DUQ,DUQ,1636.093,True
8/23/2018 4:00:00 PM,8/23/2018 12:00:00 PM,RFC,WEST,DUQ,DUQ,1682.885,True
8/23/2018 5:00:00 PM,8/23/2018 1:00:00 PM,RFC,WEST,DUQ,DUQ,1718.972,True
8/23/2018 6:00:00 PM,8/23/2018 2:00:00 PM,RFC,WEST,DUQ,DUQ,1756.269,True
8/23/2018 7:00:00 PM,8/23/2018 3:00:00 PM,RFC,WEST,DUQ,DUQ,1790.343,True
8/23/2018 8:00:00 PM,8/23/2018 4:00:00 PM,RFC,WEST,DUQ,DUQ,1826.930,True
8/23/2018 9:00:00 PM,8/23/2018 5:00:00 PM,RFC,WEST,DUQ,DUQ,1851.762,True
8/23/2018 10:00:00 PM,8/23/2018 6:00:00 PM,RFC,WEST,DUQ,DUQ,1817.798,True
8/23/2018 11:00:00 PM,8/23/2018 7:00:00 PM,RFC,WEST,DUQ,DUQ,1732.011,True
8/24/2018 12:00:00 AM,8/23/2018 8:00:00 PM,RFC,WEST,DUQ,DUQ,1695.985,True
8/24/2018 1:00:00 AM,8/23/2018 9:00:00 PM,RFC,WEST,DUQ,DUQ,1642.520,True
8/24/2018 2:00:00 AM,8/23/2018 10:00:00 PM,RFC,WEST,DUQ,DUQ,1531.452,True
8/24/2018 3:00:00 AM,8/23/2018 11:00:00 PM,RFC,WEST,DUQ,DUQ,1403.129,True
8/24/2018 4:00:00 AM,8/24/2018 12:00:00 AM,RFC,WEST,DUQ,DUQ,1287.772,True
8/24/2018 5:00:00 AM,8/24/2018 1:00:00 AM,RFC,WEST,DUQ,DUQ,1259.800,True
8/24/2018 6:00:00 AM,8/24/2018 2:00:00 AM,RFC,WEST,DUQ,DUQ,1223.474,True
8/24/2018 7:00:00 AM,8/24/2018 3:00:00 AM,RFC,WEST,DUQ,DUQ,1208.306,True
